id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,neg_log10_padj
AFG3L1P,668.725247699045,401.343507183617,787.561576817014,1.96231298805265,0.972555169130435,0.00512426837655836,0.0204649555847849,1.6889891935695918
AFP,184.176509455534,597.692898155507,0.391447811102146,0.000654931340677064,-10.5763687090164,3.21946179491329e-22,1.74924090856955e-20,19.757150374593664
AGA,880.051773702893,603.354376385728,1003.02839473274,1.66242002045495,0.733284933775567,0.0205584431263177,0.0653636325118442,1.1846638203677395
AGAP6,443.777634905632,265.419617055432,523.047865061276,1.97064508970352,0.978667972510468,0.00975760014900428,0.0352985906809657,1.452242633753767
AGER,630.298526170045,403.101611030213,731.274932898859,1.81412059115797,0.859270360212096,0.0150316401789449,0.0503016309449628,1.2984179334547161
AGMAT,137.73117510956,243.160732508519,90.8735940433556,0.373718211431083,-1.41997722637571,0.0121718801719639,0.0423073186835087,1.3735844981349394
AGPAT2,401.357004935302,246.504113636961,470.180512179008,1.90739418195457,0.931603021723496,0.0122927599512731,0.0426323377033514,1.370260852578527
AGPAT3,1472.37689432673,1975.40825662893,1248.80739997019,0.632176865607167,-0.661599853831125,0.0192649892232524,0.0618403066021415,1.2087283658670909
AGPAT4,1099.25084075186,471.441055579983,1378.27741193936,2.92354133274149,1.54771698814256,2.72794151375531e-06,2.4080783463364e-05,4.618329387502226
AGPAT4-IT1,106.024707026843,52.0199663154662,130.026814009677,2.49955590553734,1.32167179497083,0.024774814993991,0.0761441255395233,1.1183635965194025
AGPAT9,146.913579834798,70.9910152270742,180.656941882675,2.54478600291628,1.3475443417579,0.00860278931299451,0.0318610041187733,1.4967405412665058
AGRN,579.294409839172,1023.19744812249,382.004170602144,0.373343552901839,-1.4214242768695,8.61832310227491e-05,0.000543462227834862,3.2648306352261622
AGT,59.5561773139473,185.967246125601,3.37348006432353,0.0181401840087749,-5.78466709955324,7.31078901059487e-07,7.11191119712136e-06,5.148013674822003
AHR,5152.52041118083,2746.06952552327,6222.05413813975,2.26580357136228,1.18002279544574,2.11478399238014e-05,0.000153680881312518,3.8133801575941377
AHRR,323.640969939344,53.7708781002905,443.583232978924,8.24950695712235,3.04430789732569,2.24873333490142e-13,5.42560135777075e-12,11.26555211888266
AHSA2,4223.83297978534,2763.15694474115,4873.02232869387,1.76357059195216,0.818499324911321,0.00561569872949029,0.0221811396985052,1.6540161429453968
AHSG,131.226952903268,420.024392787845,2.87253517678901,0.00683897227426011,-7.19200474408727,2.1907480707642e-14,5.86066917098713e-13,12.232052793423003
AHSP,1259.31214873635,90.5522868911303,1778.76097622311,19.6434682909962,4.29597777222144,5.71253280349716e-31,7.21425989544352e-29,28.14180821617293
AIM1,4131.89117421916,2087.82389401267,5040.3655209776,2.41417177733814,1.27152833288536,4.33391408240141e-06,3.67725749941567e-05,4.434475957659076
AIRE,77.1315520402735,233.330856322411,7.70963902598994,0.0330416608737634,-4.91956998261425,1.05051516619791e-06,9.97704715431046e-06,5.0009979751798515
AJAP1,876.336947343567,41.4082940178216,1247.41634882168,30.1247945226819,4.91287949582768,6.79966202403547e-40,1.98578463026936e-37,36.702067855013624
AJUBA,379.338420377409,671.946107075318,249.290559622782,0.370997847889667,-1.43051727690358,0.000476041443511431,0.00255284963853988,2.5929747641520695
AK4,404.377359722375,260.826076097277,468.177930222419,1.79498130412317,0.843968817536205,0.0107043867848174,0.0381622822862588,1.4183656603125714
AKAP12,1348.09646761292,1758.49322029706,1165.69791086441,0.662895880069125,-0.593145808417053,0.028954721313746,0.0863773746278126,1.063600000126229
AKAP8,2033.31039465749,1449.83589854097,2292.6323929315,1.58130474989526,0.661115431449613,0.0295575656997773,0.0879583004021642,1.0557231710017068
AKD1,939.221144542961,1413.16965398954,728.577362566705,0.51556255861414,-0.955780599347341,0.00548498629107086,0.0217199259401783,1.6631416599223587
AKIRIN2-AS1,496.771017408366,305.739695706632,581.673827053581,1.90251326609456,0.927906513577495,0.013132271833568,0.0451196535693521,1.3456342435436932
AKR1C3,976.427752567774,342.643687222109,1258.10955938807,3.67177218289895,1.87647654873049,2.52084586820697e-09,3.60216283185783e-08,7.443436659262469
AKR1E2,225.347890975893,105.006240611981,278.833068915409,2.6553952154687,1.40892660037544,0.000669534529439898,0.00345527211440836,2.4615177447782273
AKR7A2P1,128.30815443962,47.9611558464959,164.017931592119,3.41980773184603,1.77391521630718,0.0012226826933817,0.00591019517097403,2.22839817727822
AKT3,2073.55966787982,3056.07120144751,1636.88787518306,0.535618369888683,-0.900722653842702,0.00491553456001491,0.0197868889791314,1.703622482974249
ALAD,1325.75492168574,849.089740815258,1537.60611318373,1.8108876356313,0.856697030801209,0.0138418689159801,0.0471531758114724,1.326489051793026
ALAS2,3655.97827896825,461.778549226478,5075.62260329792,10.9914646572477,3.45831173895022,1.18144296056985e-25,9.09970737432315e-24,23.04097257336683
ALB,2774.29804008623,8963.46247097427,23.5582930248697,0.00262825812024725,-8.57167731550337,2.39525518803601e-61,3.05242611144443e-58,57.515354840005635
ALDH1A2,2701.29088801662,292.119886940994,3772.03355516135,12.9126215769188,3.6907100275279,1.64410115826892e-29,1.78658992531889e-27,26.747975119351327
ALDH1B1,156.002614991765,244.359381015624,116.732941203384,0.477710087160192,-1.06579275430942,0.0261535329210411,0.0795962276350748,1.09910751462531
ALDH2,877.765459687086,1342.69833584661,671.128625838409,0.499835747107888,-1.00047401152783,0.00172692693851291,0.00803448921890742,2.0950417276699036
ALDH3A2,380.973260107059,831.91674175108,180.553934931938,0.217033659584606,-2.20400928839278,6.39989573841739e-08,7.40212363540718e-07,6.130643665292422
